Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Have Mortgage,Home Mortgage,Own Home,Rent,business loan,buy a car,buy house,debt consolidation,educational expenses,home improvements,major purchase,medical bills,moving,other,renewable energy,small business,take a trip,vacation,wedding,Loan-to-Income Ratio,Credit Utilization Ratio,Delinquency Ratio,Debt-to-Income Ratio,Credit Default
-0.19303811528362164,0.5262683869327771,-0.12101820354380821,-0.9057136329713361,-0.010922571060140605,-0.25109607113511495,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,0.1384711356129413,-0.3684882248396517,-0.8601818506652726,0.31653685442339397,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1752424019166672,-0.34517592653605006,-0.6517982060073902,-0.9681338527718842,1
-1.1944632281104377,-1.121868394469893,-0.12101820354380821,-0.44377196365579574,1.8130000435890494,-0.7454225086506315,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-0.5668884178528915,-0.10843150583692436,-0.45326333213054953,-1.4497788297479908,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6389406380157696,1.7590288299720294,-0.6517982060073902,0.913901235477598,1
-0.19303811528362164,1.0756473140670004,-0.12101820354380821,-0.674742798313566,-0.4197328122746141,0.9182477045072305,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,1.6905693394114378,1.972756068600346,2.3001890582597646,0.888569509168309,0.31653685442339397,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1009449830367695,1.2060472292507218,-0.6517982060073902,1.2087387532278495,0
-0.26090369847062467,-0.8471789309027813,-0.12101820354380821,-0.44377196365579574,-0.3568389290108489,0.020069603358013773,-0.36200903491510206,1.1120132743629587,-0.34379580489048017,1.6905693394114378,0.3840476943868074,0.18361631748756704,-0.3089589753025933,0.31653685442339397,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5106740116619306,0.14263209121164203,1.1749625861481714,-0.2241695337995705,1
-0.7086250772074516,-0.5724894673356696,-0.12101820354380821,-0.44377196365579574,-0.5297971079862034,-0.947477664043642,1.8346477303464392,0.18477625990891763,2.6336505423134478,-0.5915167019106974,-0.9672086423555711,-0.7413112411877175,-0.049507648813973425,0.6109228017852913,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6766337561786542,0.5428590006897835,0.3059857832429123,0.6981732957015868,0
1.528705347827398,-0.8471789309027813,-0.12101820354380821,0.480111374975285,-0.8285430534890876,0.5218450788603695,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,1.6905693394114378,-0.0567142370064208,1.0131334565287342,1.3630936304909238,0.3656011789837102,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8915389318996064,0.4743046985520745,-0.6517982060073902,0.08728172333260173,0
-0.8580428240987947,1.0756473140670004,-0.12101820354380821,-0.9057136329713361,-0.2153276916673775,-0.7750117428761313,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,1.6905693394114378,-0.13063301530274893,-0.8673055318156623,-1.5173597058358759,-1.5479074788686233,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7158498821765968,-0.5851290599657086,-0.6517982060073902,-1.6568356677675324,0
-0.19303811528362164,-0.2978000037685579,-0.12101820354380821,0.480111374975285,-1.7405043608136828,-0.7613034438031288,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-0.9998663448807897,-0.6691670792421557,-0.19529458465043603,0.31653685442339397,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0198278867556458,0.02833910643642736,-0.6517982060073902,-0.14047195142331576,1
0.38708142835407744,-0.5724894673356696,-0.12101820354380821,0.01816970565974464,-0.43545628309055534,0.014948389742061896,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,0.36098831303387524,0.5444309427705718,-0.695417903519928,-1.5969718034289395,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.09379311629466931,0.6837490189675255,-0.6517982060073902,-1.0399985034975328,0
-0.19303811528362164,1.0756473140670004,-0.12101820354380821,-0.674742798313566,-0.08953992513984706,-0.891351231990028,4.031304495607981,-0.6983066109996929,5.611096889517375,-0.5915167019106974,-0.7280699819289703,-0.7392472989734101,-0.041897076570307244,0.31653685442339397,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7344856543343488,0.268440035187815,-0.6517982060073902,0.05047962742207901,0
0.3250308690138187,1.0756473140670004,-0.12101820354380821,1.1730238789485956,-0.4669032247224381,0.29361483165249386,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,0.8846129129066985,1.2903584221322908,1.0446356594637494,-0.22317071574008474,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39383168254126805,1.1564674191732653,-0.6517982060073902,0.7341364303817653,1
-0.19303811528362164,1.0756473140670004,-0.12101820354380821,-1.5986261369446466,2.1746398723556988,-1.1447762983054728,-0.36200903491510206,1.5094005662718333,-0.34379580489048017,-0.5915167019106974,-0.5007536439218931,-1.3099273212293951,-1.1292205214089006,0.31653685442339397,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.49584025581490115,-2.0565482411625093,0.45160497910071695,-1.303037330617997,0
-0.19303811528362164,-1.6712473216041164,-0.12101820354380821,-0.44377196365579574,-0.4511797539064969,-0.10314990000761626,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-0.7221268972563296,-0.20074601214958082,-1.1411799920775187,0.31653685442339397,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7282463764075111,-0.2690019718409276,-0.6517982060073902,-1.317924663762515,1
-1.4725561063422372,-1.3965578580370046,-0.12101820354380821,-1.1366844676291064,-0.3568389290108489,-0.5505577440921394,-0.36200903491510206,0.09646797281805658,-0.34379580489048017,-0.5915167019106974,-0.9269425145108572,-0.5812619040237014,-1.2213380971374315,-0.4194280139813497,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5334355238173463,-0.2689159401495681,0.15019433689017314,-0.4756671647651872,0
-0.8766579919008723,-1.121868394469893,-0.12101820354380821,-0.9057136329713361,-0.7813726410412639,-0.02364176538420175,-0.36200903491510206,2.745716585543888,-0.34379580489048017,-0.5915167019106974,-0.012292738410290115,0.10528032889908316,-0.48578123171712323,0.5618584772249752,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9303948997730438,0.09312126031374496,3.539786229391072,0.21905030613562107,0
1.9244106291058483,0.25157892336566545,-0.12101820354380821,1.1730238789485956,-0.5297971079862034,0.1805342966578393,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-0.0567142370064208,-0.9442342870762093,1.299836926127984,1.2978233456297188,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9920309144235422,-1.57250103690337,-0.6517982060073902,-0.1522998391329197,0
0.9545426578863638,1.0756473140670004,-0.12101820354380821,0.24914054031751484,2.1117459890919337,0.17644767165117062,-0.36200903491510206,-0.5216900368179708,-0.34379580489048017,-0.5915167019106974,0.3715230557839458,0.6229545624694474,0.6547173802265662,0.6599871263456076,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.40867971839818673,0.508500401670041,-0.562405033677362,-0.11636839458684656,0
-0.19303811528362164,1.0756473140670004,13.096989465076021,0.01816970565974464,1.0897203860557498,-0.5980970906887028,6.227961260869522,2.8781790161801797,2.6336505423134478,-0.5915167019106974,-0.25494297975358104,-0.1726951611460399,-0.040908690564636314,0.31653685442339397,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.23777880530468457,0.8973462871082317,1.6290685859932805,0.05170998553319729,1
-0.6593392043600461,1.0756473140670004,-0.12101820354380821,-1.829596971602417,0.27209990362680275,-1.1447762983054728,6.227961260869522,2.745716585543888,5.611096889517375,-0.5915167019106974,-1.5188780043675973,-1.2982003768299215,-1.0127886499408647,-0.5666209876622984,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4509124143126975,-1.9626333084130223,2.1214217992309856,-0.9070420945227331,0
0.8808975083150967,1.0756473140670004,-0.12101820354380821,0.9420530442908254,-0.3253919873789664,-0.2090917735982167,-0.36200903491510206,-0.38922760618167923,-0.34379580489048017,-0.5915167019106974,1.30864694975133,-0.24089906977337855,1.0898048999229109,-0.46849233854166594,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2861127305078217,-0.18137134432634466,-0.3438107919640898,0.2909652774360285,0
0.3716928896376933,-0.5724894673356696,-0.12101820354380821,0.24914054031751484,1.026826502791985,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,2.2193344920508977,2.475248884255103,2.0502195816333564,1.15063037194877,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4664094055082946,-0.07385599156997977,-0.6517982060073902,1.6805386911403686,0
-1.0728086743410503,-0.023110540201446223,-0.12101820354380821,-0.674742798313566,-0.010922571060140605,0.08928358131906036,-0.36200903491510206,2.0392502888169997,-0.34379580489048017,-0.5915167019106974,0.1180401193703803,0.5789550670826222,-0.594602530941493,0.2674725298630777,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5991450117464028,0.5961134376828132,1.772991593444626,0.33882871832693195,0
-0.19303811528362164,-1.6712473216041164,-0.12101820354380821,0.24914054031751484,1.1054438568716913,0.10288842153113455,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-0.1908938720640109,0.2922547304042908,2.1287962690841957,0.31653685442339397,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.17053759878429517,0.1732130898012823,-0.6517982060073902,2.7525921110577634,0
2.521113627945512,-0.8471789309027813,-0.12101820354380821,0.9420530442908254,2.1746398723556988,0.9201099640039403,-0.36200903491510206,0.18477625990891763,-0.34379580489048017,-0.5915167019106974,2.030377919096944,2.3536639247213644,1.9156014076609753,0.7581157754662401,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.13675302148619461,1.2517251136686462,-0.21043693196414734,-0.04596480793992446,1
0.01016860219010573,1.0756473140670004,-0.12101820354380821,-1.1366844676291064,0.1934825495470963,-0.8857644534998986,-0.36200903491510206,0.8912425566358061,-0.34379580489048017,1.6905693394114378,-0.0567142370064208,-0.9666562047680028,-0.8894380764331322,-1.498843154308307,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1961949836082081,-0.6730229642919938,0.6613087554207446,-1.0963200902685821,0
-0.19303811528362164,1.0756473140670004,4.284984352662802,0.01816970565974464,0.9324856778963369,-0.20640184321408037,1.8346477303464392,0.5821635518177923,-0.34379580489048017,1.6905693394114378,0.3495384310146067,0.7937926884809793,0.25036866530658763,0.31653685442339397,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.39682893312316714,1.625309752011698,0.1988336994455347,0.4142965208794475,1
-0.8357400801987818,-1.121868394469893,-0.12101820354380821,-1.1366844676291064,0.5079519658659222,-0.22326563754539666,-0.36200903491510206,1.9950961452715692,-0.34379580489048017,-0.5915167019106974,-0.4874947656728145,0.01699989145984564,-0.5962827871511335,1.0034373982678213,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14547230632199332,0.29887306261566093,1.364269641787789,-0.037198486606598,1
-0.9628196257276317,-1.121868394469893,-0.12101820354380821,-0.21280112899802556,-0.7656491702253228,-0.19667671028681824,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-1.1697576937456895,-0.6161612905565349,-0.8015705605289862,-1.0081999087051445,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7699097629537318,-0.8520976685932193,-0.6517982060073902,-0.24807594706334643,0
-1.0057231553286106,-0.8471789309027813,-0.12101820354380821,0.01816970565974464,-0.24677463329925997,-0.798134798293611,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-1.0855489192480299,-0.6758279836610567,-1.0599346624113681,0.07121523162181273,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5909221828868593,0.1314332087716115,-0.6517982060073902,-0.7032945136533131,1
-0.19303811528362164,1.0756473140670004,-0.12101820354380821,-0.21280112899802556,0.5236754366818631,1.189982402735465,1.8346477303464392,-0.6983066109996929,2.6336505423134478,1.6905693394114378,2.201290818773972,1.629220207499481,1.1019620477926635,0.31653685442339397,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.340869517317405,0.32175638970554327,-0.6517982060073902,1.4743730694180623,0
-1.2859789387716993,1.0756473140670004,-0.12101820354380821,0.480111374975285,-0.6084144620659098,-0.45713439267386574,4.031304495607981,0.6263176953632229,-0.34379580489048017,-0.5915167019106974,-0.5749384510755463,-0.06415056378451192,-0.42469897656665956,-1.302585856067042,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8426432271289228,0.6991776182286324,0.8354649603988897,1.2372264737581813,1
-0.19303811528362164,-0.8471789309027813,-0.12101820354380821,0.24914054031751484,-1.6461635359180349,0.45501065470067426,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,1.6722126273259859,1.3682253329447958,1.3572621530574653,0.31653685442339397,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7854229666954147,0.9658748519764001,-0.6517982060073902,1.7921745695196445,1
-0.8900609127183683,-1.3965578580370046,-0.12101820354380821,-1.3676553022868765,-1.3316941195992091,-0.7887200419491338,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-0.051739497374443055,-0.23311237869212806,-0.863740040285688,0.6599871263456076,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8958465184633648,1.6024780896333402,-0.6517982060073902,-0.45173157310102996,0
-0.5724329638212037,1.0756473140670004,-0.12101820354380821,-0.44377196365579574,0.1777590787311548,-0.7094705544780401,-0.36200903491510206,0.2730845469997787,-0.34379580489048017,-0.5915167019106974,-0.08790878081635184,-0.3887523847619421,-0.23591724948351137,0.7090514509059239,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3421619423926053,0.7180807734878912,0.15483549743934924,0.20708802464243367,1
1.2066806735826952,1.0756473140670004,-0.12101820354380821,-0.9057136329713361,-0.4669032247224381,0.39966016410402266,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-0.0567142370064208,1.6424482007820873,0.015528150359173957,0.6109228017852913,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7933636904562584,1.377416340048506,-0.6517982060073902,-0.739321095097765,0
-0.25207479031306784,-0.2978000037685579,-0.12101820354380821,-0.44377196365579574,-0.26249810411520147,-0.6544821698946376,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-0.6596526804021234,-0.14276799903858317,0.352468939692395,0.8071801000265564,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6259140335800231,1.202176441081474,-0.6517982060073902,0.6143716958924217,1
-1.24541560169441,-0.8471789309027813,-0.12101820354380821,-1.829596971602417,-1.2373532947035615,-0.8000487872207849,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-0.0567142370064208,-0.5127765487307753,-0.5891664079103028,0.8071801000265564,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.792645171524014,0.7027188059558986,-0.6517982060073902,0.7221762699264088,0
0.8429580234613385,0.25157892336566545,-0.12101820354380821,0.480111374975285,-0.3725623998267904,0.9122470905733879,-0.36200903491510206,1.5094005662718333,-0.34379580489048017,1.6905693394114378,2.12216319545122,-0.2120038787730755,1.070827888614029,-1.5479074788686233,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8918491298153642,-1.061747287160103,1.5901483930339233,0.3029298464487333,1
-1.1161731509542712,1.0756473140670004,-0.12101820354380821,0.01816970565974464,0.5865693199456286,-0.04319549009965437,-0.36200903491510206,0.7587801259995145,-0.34379580489048017,-0.5915167019106974,-0.2571669810008182,-0.7558526522430649,-0.8330012355093219,-0.5666209876622984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.039571238717826,-1.202855726815276,0.41384631964701774,-0.09236403671995008,0
0.1515020476359751,1.0756473140670004,-0.12101820354380821,-0.44377196365579574,-0.576967520434027,-0.31275755224839413,-0.36200903491510206,1.7743254275444165,-0.34379580489048017,1.6905693394114378,0.9227242070070799,0.3394439546677727,0.8424118827034764,-2.6273226191955805,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5917321254182394,1.1106460691865596,2.0858676965997245,0.7102255119829537,0
-0.6731321572648237,-0.023110540201446223,-0.12101820354380821,-0.44377196365579574,1.3098489774789277,1.003549535342631,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,1.6905693394114378,0.8010106842037399,1.2127729579853732,0.03193535805331144,0.46372982810434266,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6765871840476565,0.14263870132287734,-0.6517982060073902,0.7701674828144149,0
0.9940422710892485,1.0756473140670004,-0.12101820354380821,1.1730238789485956,-0.6084144620659098,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,2.2193344920508977,2.475248884255103,0.8765111998991236,0.31653685442339397,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8289204744887916,-0.07385599156997977,-0.6517982060073902,0.03935409545019977,1
-0.9400559348153767,1.0756473140670004,-0.12101820354380821,-0.674742798313566,-0.24677463329925997,-0.5963900194833855,1.8346477303464392,2.304175150089583,2.6336505423134478,-0.5915167019106974,-0.9983074157768651,-0.45705010894447656,0.6561999592350727,-2.1366793735924183,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5153754179669332,0.15408672977532575,2.249416568703526,2.4831780212891825,0
-0.29707031020037544,0.5262683869327771,-0.12101820354380821,-0.21280112899802556,-0.5297971079862034,0.5208622196815504,-0.36200903491510206,-0.38922760618167923,-0.34379580489048017,-0.5915167019106974,0.8245169940369781,0.8755060370565115,-0.06799046712001987,0.6109228017852913,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0396991065638914,0.32558054929506053,-0.31657380976978433,0.12316278071376675,1
0.604719333057225,-0.023110540201446223,-0.12101820354380821,1.4039947136063657,2.1746398723556988,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,2.073847034383851,2.3940046134555537,-0.15052069859354278,1.15063037194877,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0846861220126975,-0.1164121044940397,-0.6517982060073902,-0.6194689630799093,0
-0.7898226662869903,0.25157892336566545,-0.12101820354380821,0.24914054031751484,0.25637643281086125,0.2513001575328107,-0.36200903491510206,1.1120132743629587,-0.34379580489048017,-0.5915167019106974,0.09216083212980303,0.5549382849525002,-0.5100955274566281,0.2674725298630777,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9216283657731292,0.306544917339874,0.8133195866859031,0.05125968157180718,0
0.11615095754326768,0.25157892336566545,-0.12101820354380821,0.7110822096330552,0.24065296199492028,1.9574919625322125,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,1.6905693394114378,2.2193344920508977,2.475248884255103,1.366454142910205,0.31653685442339397,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8204695171146097,0.30767905872289675,-0.6517982060073902,1.3211804019314202,1
-0.9083215058956444,-0.8471789309027813,-0.12101820354380821,-0.9057136329713361,-1.158735940623855,-0.5264518294958407,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,0.22099328715516037,0.07338304013251488,-0.21516114336442177,0.31653685442339397,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3578368223710258,1.244237758160584,-0.6517982060073902,0.770090899423387,1
-0.19303811528362164,1.0756473140670004,-0.12101820354380821,0.24914054031751484,1.0739969152398083,-0.8659520816321252,-0.36200903491510206,0.6263176953632229,-0.34379580489048017,1.6905693394114378,-0.7731352703598275,-0.6237603505273938,0.3366547636016601,0.31653685442339397,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7817969202612222,0.6077568297971258,0.19635990495522718,0.5217067839799825,1
-1.1263494426860736,0.25157892336566545,-0.12101820354380821,0.24914054031751484,-0.3096685165630249,-0.8873163364138235,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-1.028331432614566,-0.48491332883762595,-1.011108393731224,0.022150907061496482,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.35124921151975574,1.278526876574226,-0.6517982060073902,-0.46377114995877206,0
-0.19303811528362164,1.0756473140670004,-0.12101820354380821,-0.21280112899802556,0.3664407285224502,-0.026073048616017287,-0.36200903491510206,-0.25676517554538764,-0.34379580489048017,-0.5915167019106974,-0.055027614050980216,0.4183428365874313,0.31629401188483885,0.31653685442339397,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.027899997047738986,0.5732776895650444,-0.3067142687039724,0.4963614068909672,0
-0.3860685410255466,1.0756473140670004,-0.12101820354380821,0.24914054031751484,-0.07381645432390554,-0.4766881173893184,-0.36200903491510206,2.436637580725874,-0.34379580489048017,1.6905693394114378,0.6513960548441525,-1.0129072734795268,-0.3857565679432248,-1.2535215315067259,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9756586269929659,-1.3857170425333198,2.188085741664601,-0.21211187376997304,1
1.5350522336113446,-0.8471789309027813,-0.12101820354380821,-1.3676553022868765,0.03624784138768338,-0.4429605287266858,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,0.13542776548514315,0.38456923671694726,-0.38615192234549317,1.0034373982678213,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7807799332827411,1.6366715196310206,-0.6517982060073902,-1.1309831475972845,0
0.7686037246404684,-0.023110540201446223,-0.12101820354380821,1.1730238789485956,1.4356367440064581,1.5965239967533014,-0.36200903491510206,-0.30091931909081815,-0.34379580489048017,-0.5915167019106974,1.5284719151361348,-0.12241002356109694,-0.07619407096708862,0.6109228017852913,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5273579256246596,-1.225687187062364,-0.41886654832758324,-0.6314935407972218,0
0.34343329204101547,0.8009578504998889,-0.12101820354380821,-0.21280112899802556,0.1777590787311548,-0.8217234185852681,-0.36200903491510206,-0.035994457818235,-0.34379580489048017,-0.5915167019106974,0.3677773694728096,-0.8173018408963066,0.6561011206345055,0.022150907061496482,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.05772189959428927,-0.28824171651961156,-0.10182068093006806,0.3269160138227402,0
0.060801858611756875,-1.121868394469893,-0.12101820354380821,0.24914054031751484,2.1746398723556988,0.021673215702402746,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,0.5064316099106064,0.9393944301448439,0.8135510113378852,1.1015660473884539,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2962004198587659,1.2517665734062082,-0.6517982060073902,0.7820457501877042,1
1.1503033082392602,-0.2978000037685579,-0.12101820354380821,0.24914054031751484,-0.12098686677172954,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,2.2193344920508977,2.475248884255103,1.4636124872676577,0.5618584772249752,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7042255223838915,-0.07385599156997977,-0.6517982060073902,0.39754949241232684,0
2.521113627945512,1.0756473140670004,-0.12101820354380821,0.7110822096330552,0.665186674025335,0.3644841513883936,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,0.45780685536874055,0.8942691480956694,1.5058165697098065,0.9053087491471888,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8722117125758881,0.5580970182868457,-0.6517982060073902,-0.2732056683718053,0
-0.816628507921982,-0.8471789309027813,-0.12101820354380821,1.6349655482641359,0.7595274989209825,1.3226166624455722,-0.36200903491510206,1.3327839920901114,-0.34379580489048017,-0.5915167019106974,-0.9090440929900303,-0.37421097370659484,0.3896322535056221,-0.075977742059136,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.500482853548091,-1.336172199593502,0.7622924785582313,1.6565835405227076,0
-0.6610766200215734,1.0756473140670004,-0.12101820354380821,-1.3676553022868765,-0.6398614036977923,-0.5307971016548302,1.8346477303464392,-0.6983066109996929,2.6336505423134478,-0.5915167019106974,-0.5329431356582197,-0.2068440232373071,-0.9152349511811435,0.3656011789837102,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.13238833121986487,0.5886242596709325,-0.6517982060073902,-0.7512229406499585,0
-0.19303811528362164,-0.8471789309027813,-0.12101820354380821,-0.21280112899802556,-0.10526339595578858,-0.48662016803843716,-0.36200903491510206,0.5821635518177923,-0.34379580489048017,-0.5915167019106974,-0.6580352249495874,-0.14126695015545054,-0.2459987867413549,0.31653685442339397,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6609604839216653,0.6113931697370141,0.5214871808242305,-0.20358932252363096,1
-0.005042649213877702,1.0756473140670004,-0.12101820354380821,2.0969072175796764,-0.042369512692023076,1.143218997595864,1.8346477303464392,1.5094005662718333,2.6336505423134478,-0.5915167019106974,0.37531662728940046,0.8177156550559055,1.7581515169575959,-1.4497788297479908,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23284148129573196,-0.30333082757592145,1.3256490751694987,1.9441599797786666,1
-1.148049409723924,-0.5724894673356696,-0.12101820354380821,0.480111374975285,-0.7970961118572052,-0.9146294756989002,4.031304495607981,-0.6983066109996929,5.611096889517375,-0.5915167019106974,-0.8709913252382604,-0.8391608652569255,-0.7265520626985624,-2.431065320954316,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.02843901956656028,-0.04797487077543355,-0.6517982060073902,0.19514524092916385,1
-0.19303811528362164,0.5262683869327771,-0.12101820354380821,0.24914054031751484,0.6180162615775111,0.7829752438434511,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,0.9724716033268573,0.684028488901906,0.8648482450322066,0.31653685442339397,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0508080375763313,-0.14323842043419033,-0.6517982060073902,1.1792101585610362,0
-1.1486167291236065,-0.2978000037685579,-0.12101820354380821,-1.5986261369446466,-0.43545628309055534,-0.734611057683622,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,-0.5915167019106974,-0.5259199738248393,-0.13770195905801055,-1.0784174807174145,-1.2044572069464097,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6173648984977691,1.6062358519637585,-0.6517982060073902,-0.5835258519318889,1
